user,place,total,last_point_datetime,day1_done,day2_done,day3_done,day4_done,day5_done,helping_day1,helping_day2,helping_day3,helping_day4,helping_day5,done_extra,friends_points
UG5BVAFPF,425,400.0,1570719923.0,100.0,100.0,100.0,100.0,,0,0,0,0,0,0.0,0
UNN9JDVNU,426,400.0,1570717317.0,100.0,100.0,100.0,100.0,,0,0,0,0,0,0.0,0
UHKM042SH,427,400.0,1570711054.0,100.0,100.0,100.0,100.0,,0,0,0,0,0,0.0,0
UG1Q3A9DJ,428,400.0,1570699226.0,100.0,100.0,100.0,100.0,,0,0,0,0,0,0.0,0
UMZDFQTB9,429,400.0,1570697334.0,100.0,100.0,100.0,100.0,,0,0,0,0,0,0.0,0
UHLRP5ALV,430,400.0,1570678102.0,100.0,100.0,100.0,100.0,,0,0,0,0,0,0.0,0
UH459UBRU,431,370.0,1571035742.0,70.0,100.0,100.0,,100.0,0,0,0,0,0,0.0,0
UH1ARS9FH,432,370.0,1571001731.0,70.0,100.0,,100.0,100.0,0,0,0,0,0,0.0,0
UN865N570,433,370.0,1570974384.0,,100.0,100.0,70.0,100.0,0,0,0,0,0,0.0,0
UMZFDQM63,434,340.0,1570988446.0,100.0,100.0,70.0,70.0,,0,0,0,0,0,0.0,0
UG3C92E0Y,435,305.0,1570700551.0,100.0,100.0,,100.0,,0,0,0,0,0,0.0,5
UP2DQQMQU,436,300.0,1570976927.0,100.0,,100.0,,100.0,0,0,0,0,0,0.0,0
UN7CUTLKG,437,300.0,1570739974.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UH4HLH15L,438,300.0,1570724645.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UP4ELDGUQ,439,300.0,1570722725.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UGF17UNBU,440,300.0,1570715066.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UH1PHUWAG,441,300.0,1570696463.0,100.0,100.0,,100.0,,0,0,0,0,0,0.0,0
UMT1M15Q9,442,300.0,1570694034.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UG183GF16,443,300.0,1570659711.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UMAVAAWSW,444,300.0,1570656590.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UMZF4BSBY,445,300.0,1570653078.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UH2QNE8J2,446,300.0,1570652325.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UDE0N0X0B,447,300.0,1570652091.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UMSN7V8JZ,448,300.0,1570651655.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UH63VKWE9,449,300.0,1570651115.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UH5G0F8B0,450,300.0,1570651090.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UG3FJ5NDB,451,300.0,1570649979.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UHJ2WEXKR,452,300.0,1570649292.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UG22VJ9FU,453,300.0,1570616103.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UH04BLU4B,454,300.0,1570615934.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UP73F0HAS,455,300.0,1570614965.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UNQ59MXPZ,456,300.0,1570606770.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UMUTGDYBY,457,300.0,1570602500.0,100.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UG2BHLB96,458,280.0,1571408362.0,70.0,70.0,70.0,70.0,,0,0,0,0,0,0.0,0
UDCGSKYFK,459,270.0,1570884097.0,100.0,100.0,70.0,,,0,0,0,0,0,0.0,0
UNYAT1ZPT,460,270.0,1570717846.0,70.0,100.0,100.0,,,0,0,0,0,0,0.0,0
UG5RCUM9U,461,240.0,1571263838.0,100.0,70.0,70.0,,,0,0,0,0,0,0.0,0
UGH297KR7,462,210.0,1571410876.0,70.0,70.0,70.0,,,0,0,0,0,0,0.0,0
UH1M2D0SZ,463,210.0,1571002992.0,70.0,70.0,70.0,,,0,0,0,0,0,0.0,0
UH28617HC,464,200.0,1570657442.0,,100.0,100.0,,,0,0,0,0,0,0.0,0
UH2A7SK8A,465,200.0,1570652281.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UMJAZP37U,466,200.0,1570577165.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UG4GWDG3G,467,200.0,1570576001.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UHMULELKG,468,200.0,1570572819.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UG3D819TQ,469,200.0,1570570940.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UMZM1CRFG,470,200.0,1570570618.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UGZK4RJJU,471,200.0,1570569112.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UG1RXTQAF,472,200.0,1570568014.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UGZ40G15W,473,200.0,1570566815.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UP3GKBN8Y,474,200.0,1570563747.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UHDPCD4CA,475,200.0,1570563431.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UNN4B8FJN,476,200.0,1570560939.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UK8QURR0D,477,200.0,1570560696.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UDE52RW5V,478,200.0,1570560412.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UMUED1F1D,479,200.0,1570560174.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UGZBLSP88,480,200.0,1570558991.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UH0JF8ZEH,481,200.0,1570558740.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UG2EABSSV,482,200.0,1570553057.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UMYTFQZ5M,483,200.0,1570551617.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UMSJBKY3A,484,200.0,1570549145.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UP0DK0E3E,485,200.0,1570548546.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UMPAJ01L7,486,200.0,1570545025.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UH37PGKQW,487,200.0,1570539117.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UH3DAUGE9,488,200.0,1570532660.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UMRMWHYUE,489,200.0,1570521735.0,100.0,100.0,,,,0,0,0,0,0,0.0,0
UH31MHYQ7,490,170.0,1571087116.0,100.0,70.0,,,,0,0,0,0,0,0.0,0
UDR34LKCK,491,170.0,1570915258.0,100.0,70.0,,,,0,0,0,0,0,0.0,0
UNFSK285Q,492,145.0,1570978363.0,70.0,70.0,,,,0,0,0,5,0,0.0,0
UCHENSYKV,493,140.0,1571347644.0,70.0,70.0,,,,0,0,0,0,0,0.0,0
UG56K0VC5,494,140.0,1570991300.0,70.0,70.0,,,,0,0,0,0,0,0.0,0
UNPD2F9RR,495,105.0,1570484024.0,100.0,,,,,5,0,0,0,0,0.0,0
UMC39AZM0,496,105.0,1570469905.0,100.0,,,,,5,0,0,0,0,0.0,0
UCMQ7T45C,497,100.0,1570569483.0,100.0,,,,,0,0,0,0,0,0.0,0
UP33XG04W,498,100.0,1570530726.0,,100.0,,,,0,0,0,0,0,0.0,0
UN6CC0EP8,499,100.0,1570519921.0,100.0,,,,,0,0,0,0,0,0.0,0
UDC7ZNWDC,500,100.0,1570519624.0,,100.0,,,,0,0,0,0,0,0.0,0
UH2LU4D2A,501,100.0,1570492763.0,100.0,,,,,0,0,0,0,0,0.0,0
UNT1WRLG3,502,100.0,1570482951.0,100.0,,,,,0,0,0,0,0,0.0,0
UMJQK2HPT,503,100.0,1570482729.0,100.0,,,,,0,0,0,0,0,0.0,0
UHB9P4682,504,100.0,1570482286.0,100.0,,,,,0,0,0,0,0,0.0,0
UHMLWJ91C,505,100.0,1570481284.0,100.0,,,,,0,0,0,0,0,0.0,0
UJXN6V6P4,506,100.0,1570481075.0,100.0,,,,,0,0,0,0,0,0.0,0
UNWEPH1LZ,507,100.0,1570480113.0,100.0,,,,,0,0,0,0,0,0.0,0
UP0TDSJBA,508,100.0,1570479410.0,100.0,,,,,0,0,0,0,0,0.0,0
UG30UNR1N,509,100.0,1570478558.0,100.0,,,,,0,0,0,0,0,0.0,0
UH1B58UG7,510,100.0,1570474889.0,100.0,,,,,0,0,0,0,0,0.0,0
UG33FQCR0,511,100.0,1570473899.0,100.0,,,,,0,0,0,0,0,0.0,0
ULZAT3QM6,512,100.0,1570470761.0,100.0,,,,,0,0,0,0,0,0.0,0
UHMM1R7EK,513,100.0,1570470370.0,100.0,,,,,0,0,0,0,0,0.0,0
UHF5ADVS9,514,100.0,1570469510.0,100.0,,,,,0,0,0,0,0,0.0,0
UGZJGATJL,515,100.0,1570466989.0,100.0,,,,,0,0,0,0,0,0.0,0
UMGTA5K26,516,100.0,1570466775.0,100.0,,,,,0,0,0,0,0,0.0,0
UG17759EC,517,100.0,1570461138.0,100.0,,,,,0,0,0,0,0,0.0,0
UMK2DV5ED,518,100.0,1570446543.0,100.0,,,,,0,0,0,0,0,0.0,0
UG22649DH,519,100.0,1570445930.0,100.0,,,,,0,0,0,0,0,0.0,0
UP2THTF0V,520,100.0,1570443248.0,100.0,,,,,0,0,0,0,0,0.0,0
UHH6H4CCQ,521,100.0,1570442207.0,100.0,,,,,0,0,0,0,0,0.0,0
UH3F1GBLL,522,100.0,1570435487.0,100.0,,,,,0,0,0,0,0,0.0,0
UMV55TRAB,523,100.0,1570435447.0,100.0,,,,,0,0,0,0,0,0.0,0
UMG1X01JM,524,100.0,1570431196.0,100.0,,,,,0,0,0,0,0,0.0,0
UHJ16BBCY,525,100.0,1570427769.0,100.0,,,,,0,0,0,0,0,0.0,0
UMQ94G94P,526,100.0,1570419164.0,100.0,,,,,0,0,0,0,0,0.0,0
UH1AN3WFR,527,100.0,0.0,,,,,,0,0,0,0,0,0.0,100
UJTEMUR6C,528,100.0,0.0,,,,,,0,0,0,0,0,0.0,100
UCD220TNW,529,75.0,0.0,,,,,,15,10,40,0,10,0.0,0
UH2JRP5HQ,530,70.0,1571689390.0,70.0,,,,,0,0,0,0,0,0.0,0
UDDFKMLQ2,531,70.0,1570648345.0,70.0,,,,,0,0,0,0,0,0.0,0
UDB9BDHJN,532,40.0,0.0,,,,,,0,0,30,5,5,0.0,0
UG3F3TP34,533,5.0,0.0,,,,,,0,5,0,0,0,0.0,0
UH22THE2E,534,5.0,0.0,,,,,,0,0,0,0,0,0.0,5
UMUPRNLQ6,535,5.0,0.0,,,,,,0,0,0,0,0,0.0,5
